tenant,pre-pr-issue-id,vendor_type,status,created_on,updated_on,update_query
th604,991,SECONDARY,CREATED,2025-07-03 01:04:53.414000,2025-07-03 01:04:53.414000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 991 AND vendor_type = 'SECONDARY';
th604,992,SECONDARY,CREATED,2025-07-03 01:04:53.589000,2025-07-03 01:04:53.589000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 992 AND vendor_type = 'SECONDARY';
th604,993,PRIMARY,CREATED,2025-07-03 01:04:53.823000,2025-07-31 15:39:49.913000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 993 AND vendor_type = 'PRIMARY';
th604,994,SECONDARY,CREATED,2025-07-03 01:04:53.954000,2025-07-03 01:04:53.954000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 994 AND vendor_type = 'SECONDARY';
th604,995,SECONDARY,CREATED,2025-07-03 01:04:54.147000,2025-07-03 01:04:54.147000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 995 AND vendor_type = 'SECONDARY';
th604,996,SECONDARY,CREATED,2025-07-03 01:04:54.419000,2025-07-24 18:30:22.946000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 996 AND vendor_type = 'SECONDARY';
th604,997,PRIMARY,CREATED,2025-07-03 01:04:54.656000,2025-08-01 12:30:10.211000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 997 AND vendor_type = 'PRIMARY';
th604,998,PRIMARY,CREATED,2025-07-03 01:04:54.867000,2025-07-03 01:04:54.867000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 998 AND vendor_type = 'PRIMARY';
th604,1000,PRIMARY,CREATED,2025-07-03 01:07:20.795000,2025-07-03 01:07:20.795000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1000 AND vendor_type = 'PRIMARY';
th604,1003,PRIMARY,CREATED,2025-07-03 01:07:21.357000,2025-08-01 12:30:10.211000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1003 AND vendor_type = 'PRIMARY';
th604,1004,PRIMARY,CREATED,2025-07-03 01:07:21.586000,2025-07-28 12:30:11.582000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1004 AND vendor_type = 'PRIMARY';
th604,1005,PRIMARY,CREATED,2025-07-03 01:07:21.798000,2025-07-03 01:07:21.798000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1005 AND vendor_type = 'PRIMARY';
th604,1012,SECONDARY,CREATED,2025-07-03 01:11:35.854000,2025-08-08 12:30:18.433000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1012 AND vendor_type = 'SECONDARY';
th604,1013,SECONDARY,CREATED,2025-07-03 01:11:35.996000,2025-07-03 01:11:35.996000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1013 AND vendor_type = 'SECONDARY';
th604,1022,SECONDARY,CREATED,2025-07-10 12:31:11.113000,2025-07-10 12:31:11.113000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1022 AND vendor_type = 'SECONDARY';
th604,1032,SECONDARY,CREATED,2025-07-25 12:32:51.529000,2025-07-28 12:30:11.583000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1032 AND vendor_type = 'SECONDARY';
th604,1056,PRIMARY,CREATED,2025-07-31 15:46:16.717000,2025-07-31 15:46:16.717000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1056 AND vendor_type = 'PRIMARY';
th604,1060,PRIMARY,CREATED,2025-08-03 00:57:09.619000,2025-08-03 00:57:09.619000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1060 AND vendor_type = 'PRIMARY';
th604,1061,PRIMARY,CREATED,2025-08-03 00:57:09.923000,2025-08-03 00:57:09.923000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1061 AND vendor_type = 'PRIMARY';
th604,1062,PRIMARY,CREATED,2025-08-03 00:57:10.219000,2025-08-03 00:57:10.219000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1062 AND vendor_type = 'PRIMARY';
th604,1063,SECONDARY,CREATED,2025-08-03 00:57:10.479000,2025-08-03 00:57:10.479000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1063 AND vendor_type = 'SECONDARY';
th604,1064,PRIMARY,CREATED,2025-08-03 00:57:11.875000,2025-08-03 00:57:11.875000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1064 AND vendor_type = 'PRIMARY';
th604,1065,SECONDARY,CREATED,2025-08-03 00:57:11.981000,2025-08-03 00:57:11.981000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1065 AND vendor_type = 'SECONDARY';
th604,1066,PRIMARY,CREATED,2025-08-03 00:57:12.200000,2025-08-03 18:30:18.042000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1066 AND vendor_type = 'PRIMARY';
th604,1067,PRIMARY,CREATED,2025-08-03 00:57:12.421000,2025-08-03 00:57:12.421000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1067 AND vendor_type = 'PRIMARY';
th604,1068,PRIMARY,CREATED,2025-08-03 00:59:57.965000,2025-08-03 00:59:57.965000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1068 AND vendor_type = 'PRIMARY';
th604,1069,PRIMARY,CREATED,2025-08-03 00:59:58.212000,2025-08-03 00:59:58.212000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1069 AND vendor_type = 'PRIMARY';
th604,1071,PRIMARY,CREATED,2025-08-03 00:59:58.635000,2025-08-03 00:59:58.635000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1071 AND vendor_type = 'PRIMARY';
th604,1072,PRIMARY,CREATED,2025-08-03 00:59:58.866000,2025-08-03 00:59:58.866000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1072 AND vendor_type = 'PRIMARY';
th604,1073,SECONDARY,CREATED,2025-08-03 01:02:59.860000,2025-08-03 01:02:59.860000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1073 AND vendor_type = 'SECONDARY';
th604,1075,PRIMARY,CREATED,2025-08-03 01:04:46.729000,2025-08-03 01:04:46.729000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1075 AND vendor_type = 'PRIMARY';
th604,1076,SECONDARY,CREATED,2025-08-03 01:04:46.968000,2025-08-03 01:04:46.968000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1076 AND vendor_type = 'SECONDARY';
th604,1077,PRIMARY,CREATED,2025-08-03 01:04:47.199000,2025-08-03 01:04:47.199000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1077 AND vendor_type = 'PRIMARY';
th604,1078,PRIMARY,CREATED,2025-08-03 01:04:47.432000,2025-08-07 12:30:11.952000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1078 AND vendor_type = 'PRIMARY';
th604,1080,SECONDARY,CREATED,2025-08-03 01:04:47.884000,2025-08-03 01:04:47.884000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1080 AND vendor_type = 'SECONDARY';
th604,1081,PRIMARY,CREATED,2025-08-03 01:05:48.963000,2025-08-03 01:05:48.963000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1081 AND vendor_type = 'PRIMARY';
th604,1082,PRIMARY,CREATED,2025-08-03 01:05:49.209000,2025-08-03 01:05:49.209000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1082 AND vendor_type = 'PRIMARY';
th604,1083,PRIMARY,CREATED,2025-08-03 01:05:49.484000,2025-08-03 01:05:49.484000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1083 AND vendor_type = 'PRIMARY';
th604,1084,SECONDARY,CREATED,2025-08-03 01:05:49.609000,2025-08-03 01:05:49.609000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1084 AND vendor_type = 'SECONDARY';
th604,1085,SECONDARY,CREATED,2025-08-03 01:05:49.818000,2025-08-03 01:05:49.818000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1085 AND vendor_type = 'SECONDARY';
th604,1087,PRIMARY,CREATED,2025-08-03 01:05:52.674000,2025-08-03 01:05:52.674000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1087 AND vendor_type = 'PRIMARY';
th604,1089,PRIMARY,CREATED,2025-08-03 01:05:53.078000,2025-08-03 01:05:53.078000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1089 AND vendor_type = 'PRIMARY';
th604,1090,PRIMARY,CREATED,2025-08-03 01:05:53.331000,2025-08-03 01:05:53.331000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1090 AND vendor_type = 'PRIMARY';
th604,1091,SECONDARY,CREATED,2025-08-03 01:05:53.619000,2025-08-03 01:05:53.619000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1091 AND vendor_type = 'SECONDARY';
th604,1092,PRIMARY,CREATED,2025-08-03 01:05:53.874000,2025-08-03 18:30:18.046000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1092 AND vendor_type = 'PRIMARY';
th604,1093,PRIMARY,CREATED,2025-08-03 01:05:54.119000,2025-08-03 01:05:54.119000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1093 AND vendor_type = 'PRIMARY';
th604,1094,PRIMARY,CREATED,2025-08-03 01:05:54.418000,2025-08-11 12:30:16.172000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1094 AND vendor_type = 'PRIMARY';
th604,1101,PRIMARY,CREATED,2025-08-05 12:38:27.589000,2025-08-05 12:38:27.589000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1101 AND vendor_type = 'PRIMARY';
th604,1102,PRIMARY,CREATED,2025-08-08 18:32:06.327000,2025-08-08 18:32:06.327000,UPDATE th604.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 1102 AND vendor_type = 'PRIMARY';
th605,443,PRIMARY,CREATED,2025-05-03 00:33:54.965000,2025-06-11 12:30:12.454000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 443 AND vendor_type = 'PRIMARY';
th605,483,SECONDARY,CREATED,2025-06-10 12:32:09.627000,2025-08-09 12:30:13.171000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 483 AND vendor_type = 'SECONDARY';
th605,489,PRIMARY,CREATED,2025-07-03 00:43:33.553000,2025-08-09 12:30:13.172000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 489 AND vendor_type = 'PRIMARY';
th605,490,PRIMARY,CREATED,2025-07-03 00:43:35.018000,2025-07-03 00:43:35.018000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 490 AND vendor_type = 'PRIMARY';
th605,491,PRIMARY,CREATED,2025-07-03 00:43:35.282000,2025-07-03 00:43:35.282000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 491 AND vendor_type = 'PRIMARY';
th605,492,SECONDARY,CREATED,2025-07-03 00:43:48.224000,2025-07-03 00:43:48.224000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 492 AND vendor_type = 'SECONDARY';
th605,493,PRIMARY,CREATED,2025-07-03 00:43:48.470000,2025-07-03 00:43:48.470000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 493 AND vendor_type = 'PRIMARY';
th605,494,PRIMARY,CREATED,2025-07-03 00:43:48.708000,2025-07-03 00:43:48.708000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 494 AND vendor_type = 'PRIMARY';
th605,495,PRIMARY,CREATED,2025-07-03 00:43:48.948000,2025-08-05 12:30:08.878000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 495 AND vendor_type = 'PRIMARY';
th605,496,PRIMARY,CREATED,2025-07-03 00:43:49.195000,2025-07-03 00:43:49.195000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 496 AND vendor_type = 'PRIMARY';
th605,497,PRIMARY,CREATED,2025-07-03 00:49:00.835000,2025-07-03 00:49:00.835000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 497 AND vendor_type = 'PRIMARY';
th605,499,PRIMARY,CREATED,2025-07-03 00:49:01.267000,2025-07-03 00:49:01.267000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 499 AND vendor_type = 'PRIMARY';
th605,500,SECONDARY,CREATED,2025-07-03 00:53:45.159000,2025-07-03 00:53:45.159000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 500 AND vendor_type = 'SECONDARY';
th605,502,PRIMARY,CREATED,2025-07-03 00:53:46.738000,2025-07-28 12:30:18.505000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 502 AND vendor_type = 'PRIMARY';
th605,503,PRIMARY,CREATED,2025-07-03 00:53:46.971000,2025-07-11 18:30:18.835000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 503 AND vendor_type = 'PRIMARY';
th605,504,PRIMARY,CREATED,2025-07-03 00:54:20.584000,2025-07-03 00:54:20.584000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 504 AND vendor_type = 'PRIMARY';
th605,505,PRIMARY,CREATED,2025-07-03 00:54:20.812000,2025-07-03 00:54:20.812000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 505 AND vendor_type = 'PRIMARY';
th605,506,PRIMARY,CREATED,2025-07-03 00:56:55.955000,2025-07-11 18:30:18.836000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 506 AND vendor_type = 'PRIMARY';
th605,508,PRIMARY,CREATED,2025-07-03 00:56:56.423000,2025-08-05 12:30:08.879000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 508 AND vendor_type = 'PRIMARY';
th605,509,PRIMARY,CREATED,2025-07-03 00:56:56.638000,2025-08-02 12:30:10.886000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 509 AND vendor_type = 'PRIMARY';
th605,510,PRIMARY,CREATED,2025-07-19 18:31:00.978000,2025-07-19 18:31:00.978000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 510 AND vendor_type = 'PRIMARY';
th605,511,PRIMARY,CREATED,2025-07-22 12:30:58.519000,2025-08-02 18:30:11.423000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 511 AND vendor_type = 'PRIMARY';
th605,512,PRIMARY,CREATED,2025-07-22 12:31:57.220000,2025-08-02 18:30:11.425000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 512 AND vendor_type = 'PRIMARY';
th605,513,PRIMARY,CREATED,2025-07-22 12:33:46.167000,2025-08-02 18:30:11.425000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 513 AND vendor_type = 'PRIMARY';
th605,515,PRIMARY,CREATED,2025-08-03 00:55:25.903000,2025-08-03 00:55:25.903000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 515 AND vendor_type = 'PRIMARY';
th605,516,SECONDARY,CREATED,2025-08-03 00:55:26.128000,2025-08-07 12:30:16.062000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 516 AND vendor_type = 'SECONDARY';
th605,517,PRIMARY,CREATED,2025-08-03 00:55:26.381000,2025-08-09 12:30:13.183000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 517 AND vendor_type = 'PRIMARY';
th605,518,PRIMARY,CREATED,2025-08-03 00:55:26.595000,2025-08-03 00:55:26.595000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 518 AND vendor_type = 'PRIMARY';
th605,520,PRIMARY,CREATED,2025-08-03 00:55:26.998000,2025-08-03 00:55:26.998000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 520 AND vendor_type = 'PRIMARY';
th605,521,PRIMARY,CREATED,2025-08-03 00:55:27.240000,2025-08-03 00:55:27.240000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 521 AND vendor_type = 'PRIMARY';
th605,522,PRIMARY,CREATED,2025-08-03 00:55:27.462000,2025-08-03 00:55:27.462000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 522 AND vendor_type = 'PRIMARY';
th605,523,PRIMARY,CREATED,2025-08-03 00:58:21.625000,2025-08-03 00:58:21.625000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 523 AND vendor_type = 'PRIMARY';
th605,524,PRIMARY,CREATED,2025-08-03 00:58:21.875000,2025-08-03 00:58:21.875000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 524 AND vendor_type = 'PRIMARY';
th605,525,PRIMARY,CREATED,2025-08-03 00:58:22.098000,2025-08-03 00:58:22.098000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 525 AND vendor_type = 'PRIMARY';
th605,526,PRIMARY,CREATED,2025-08-03 00:58:22.322000,2025-08-03 00:58:22.322000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 526 AND vendor_type = 'PRIMARY';
th605,527,PRIMARY,CREATED,2025-08-03 01:01:16.029000,2025-08-03 01:01:16.029000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 527 AND vendor_type = 'PRIMARY';
th605,528,PRIMARY,CREATED,2025-08-03 01:03:07.743000,2025-08-03 01:03:07.743000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 528 AND vendor_type = 'PRIMARY';
th605,529,PRIMARY,CREATED,2025-08-03 01:03:07.995000,2025-08-03 01:03:07.995000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 529 AND vendor_type = 'PRIMARY';
th605,530,PRIMARY,CREATED,2025-08-03 01:03:08.268000,2025-08-03 01:03:08.268000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 530 AND vendor_type = 'PRIMARY';
th605,531,PRIMARY,CREATED,2025-08-03 01:04:19.938000,2025-08-03 01:04:19.938000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 531 AND vendor_type = 'PRIMARY';
th605,532,PRIMARY,CREATED,2025-08-03 01:04:20.519000,2025-08-03 01:04:20.519000,UPDATE th605.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 532 AND vendor_type = 'PRIMARY';
th606,347,PRIMARY,CREATED,2025-06-03 00:30:05.834000,2025-07-19 12:30:03.277000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 347 AND vendor_type = 'PRIMARY';
th606,349,PRIMARY,CREATED,2025-06-03 00:30:07.734000,2025-06-23 12:30:01.962000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 349 AND vendor_type = 'PRIMARY';
th606,350,PRIMARY,CREATED,2025-06-03 00:30:07.946000,2025-06-03 00:30:07.946000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 350 AND vendor_type = 'PRIMARY';
th606,354,PRIMARY,CREATED,2025-06-03 00:30:11.864000,2025-06-03 00:30:11.864000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 354 AND vendor_type = 'PRIMARY';
th606,355,PRIMARY,CREATED,2025-06-03 00:30:32.770000,2025-06-03 00:30:32.770000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 355 AND vendor_type = 'PRIMARY';
th606,366,PRIMARY,CREATED,2025-06-10 18:30:04.785000,2025-07-13 12:30:01.943000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 366 AND vendor_type = 'PRIMARY';
th606,367,PRIMARY,CREATED,2025-06-10 18:30:04.970000,2025-07-10 12:30:02.587000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 367 AND vendor_type = 'PRIMARY';
th606,368,PRIMARY,CREATED,2025-06-10 18:30:06.769000,2025-07-13 12:30:01.943000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 368 AND vendor_type = 'PRIMARY';
th606,376,PRIMARY,CREATED,2025-07-03 00:30:05.094000,2025-07-03 00:30:05.094000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 376 AND vendor_type = 'PRIMARY';
th606,379,PRIMARY,CREATED,2025-07-03 00:30:06.362000,2025-07-10 12:30:02.588000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 379 AND vendor_type = 'PRIMARY';
th606,385,PRIMARY,CREATED,2025-07-03 00:30:07.967000,2025-07-03 00:30:07.967000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 385 AND vendor_type = 'PRIMARY';
th606,389,PRIMARY,CREATED,2025-07-03 00:30:08.734000,2025-07-03 00:30:08.734000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 389 AND vendor_type = 'PRIMARY';
th606,390,PRIMARY,CREATED,2025-07-03 00:32:38.622000,2025-07-03 00:32:38.622000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 390 AND vendor_type = 'PRIMARY';
th606,391,PRIMARY,CREATED,2025-07-03 00:32:38.864000,2025-07-03 00:32:38.864000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 391 AND vendor_type = 'PRIMARY';
th606,398,PRIMARY,CREATED,2025-07-10 12:30:03.033000,2025-07-10 12:30:03.033000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 398 AND vendor_type = 'PRIMARY';
th606,400,PRIMARY,CREATED,2025-07-21 12:30:02.431000,2025-08-06 12:30:03.434000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 400 AND vendor_type = 'PRIMARY';
th606,401,PRIMARY,CREATED,2025-07-21 12:30:02.443000,2025-07-25 12:30:04.095000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 401 AND vendor_type = 'PRIMARY';
th606,402,PRIMARY,CREATED,2025-07-23 12:30:03.862000,2025-08-11 06:30:10.908000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 402 AND vendor_type = 'PRIMARY';
th606,403,PRIMARY,CREATED,2025-07-23 12:30:03.856000,2025-08-11 06:30:10.909000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 403 AND vendor_type = 'PRIMARY';
th606,404,PRIMARY,CREATED,2025-07-23 12:30:04.264000,2025-08-11 06:30:10.910000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 404 AND vendor_type = 'PRIMARY';
th606,406,PRIMARY,CREATED,2025-08-03 00:30:04.726000,2025-08-03 00:30:04.726000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 406 AND vendor_type = 'PRIMARY';
th606,408,PRIMARY,CREATED,2025-08-03 00:30:05.054000,2025-08-04 12:30:02.409000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 408 AND vendor_type = 'PRIMARY';
th606,409,PRIMARY,CREATED,2025-08-03 00:30:05.060000,2025-08-06 12:30:03.436000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 409 AND vendor_type = 'PRIMARY';
th606,411,PRIMARY,CREATED,2025-08-03 00:30:05.348000,2025-08-03 00:30:05.348000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 411 AND vendor_type = 'PRIMARY';
th606,412,PRIMARY,CREATED,2025-08-03 00:30:05.632000,2025-08-03 00:30:05.632000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 412 AND vendor_type = 'PRIMARY';
th606,413,PRIMARY,CREATED,2025-08-03 00:30:05.652000,2025-08-08 18:30:03.260000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 413 AND vendor_type = 'PRIMARY';
th606,414,PRIMARY,CREATED,2025-08-03 00:30:05.922000,2025-08-03 00:30:05.922000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 414 AND vendor_type = 'PRIMARY';
th606,416,PRIMARY,CREATED,2025-08-03 00:30:06.548000,2025-08-03 00:30:06.548000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 416 AND vendor_type = 'PRIMARY';
th606,417,PRIMARY,CREATED,2025-08-03 00:30:06.698000,2025-08-03 00:30:06.698000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 417 AND vendor_type = 'PRIMARY';
th606,418,PRIMARY,CREATED,2025-08-03 00:30:06.942000,2025-08-03 00:30:06.942000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 418 AND vendor_type = 'PRIMARY';
th606,419,PRIMARY,CREATED,2025-08-03 00:30:07.221000,2025-08-03 00:30:07.221000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 419 AND vendor_type = 'PRIMARY';
th606,421,PRIMARY,CREATED,2025-08-03 00:30:07.742000,2025-08-03 00:30:07.742000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 421 AND vendor_type = 'PRIMARY';
th606,422,PRIMARY,CREATED,2025-08-03 00:30:07.759000,2025-08-06 12:30:03.437000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 422 AND vendor_type = 'PRIMARY';
th606,423,PRIMARY,CREATED,2025-08-03 00:30:07.985000,2025-08-05 12:30:02.288000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 423 AND vendor_type = 'PRIMARY';
th606,425,PRIMARY,CREATED,2025-08-03 00:30:08.221000,2025-08-03 00:30:08.221000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 425 AND vendor_type = 'PRIMARY';
