source_tenant,dest_tenant,purchase_issue_id,partner_detail_id,invoice_id,invoice_no,invoice_tenant,tray_id,status,debit_note_number,invoice_sequence_type,pr_type,created_on,updated_on,skull_opcode,invoice_date
th224,th437,778666,210683,,,,TR-18976,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 6:57:59,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,778740,210683,,,,TR-99242,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 6:58:10,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,778771,210683,,,,TR-99242,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 6:58:14,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,778766,210683,,,,TR-99242,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 6:58:13,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,778719,210683,,,,TR-80109,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 6:58:06,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,778723,210683,,,,TR-99242,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 6:58:07,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,778737,210683,,,,TR-34434,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 6:58:09,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,778706,210683,,,,TR-97560,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 6:58:05,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,778682,210683,,,,TR-99242,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 6:58:02,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,778753,210683,,,,TR-99242,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 6:58:11,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,778721,210683,,,,TR-40404,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 6:58:07,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,778690,210683,,,,TR-40420,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 6:58:03,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,778791,210683,,,,TR-40298,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 6:58:17,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,778773,210683,,,,TR-18447,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 6:58:14,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,778734,210683,,,,TR-34434,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 6:58:09,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,778743,210683,,,,TR-40298,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 6:58:10,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,778769,210683,,,,TR-99242,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 6:58:13,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,778707,210683,,,,TR-80109,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 6:58:05,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,778794,210683,,,,TR-40298,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 6:58:18,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,778711,210683,,,,TR-40404,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 6:58:06,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,778671,210683,,,,TR-97387,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 6:58:00,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,778757,210683,,,,TR-99242,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 6:58:12,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,778662,210683,,,,TR-18976,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 6:57:59,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,778780,210683,,,,TR-18447,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 6:58:15,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,778764,210683,,,,TR-99242,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 6:58:13,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,778748,210683,,,,TR-35535,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 6:58:11,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,778669,210683,,,,TR-99242,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 6:58:00,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,778685,210683,,,,TR-40420,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 6:58:02,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,779812,210683,,,,TR-97387,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 9:22:47,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,779821,210683,,,,TR-97387,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 9:22:48,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,779809,210683,,,,TR-97387,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 9:22:47,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,779818,210683,,,,TR-103400,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 9:22:48,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,779815,210683,,,,TR-90356,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-19 9:22:47,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777366,210683,,,,TR-18976,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:15,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777204,210683,,,,TR-11232,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:51,2025-07-26 4:36:35,U,2025-07-26 4:36:29
th224,th437,777296,210683,,,,TR-97427,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:03,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777283,210683,,,,TR-99242,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:01,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777265,210683,,,,TR-40000,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:59,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777383,210683,,,,TR-81997,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:18,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777555,210683,,,,TR-40404,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:47,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777371,210683,,,,TR-99242,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:16,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777335,210683,,,,TR-97387,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:10,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777341,210683,,,,TR-40451,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:11,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777378,210683,,,,TR-18997,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:17,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777229,210683,,,,TR-96297,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:54,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777253,210683,,,,TR-40454,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:58,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777365,210683,,,,TR-18976,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:15,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777277,210683,,,,TR-96297,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:01,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777334,210683,,,,TR-97387,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:10,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777240,210683,,,,TR-40038,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:56,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777348,210683,,,,TR-101644,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:12,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777246,210683,,,,TR-96258,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:57,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777553,210683,,,,TR-18997,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:46,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777310,210683,,,,TR-11232,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:05,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777317,210683,,,,TR-11232,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:07,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777270,210683,,,,TR-96297,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:59,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777215,210683,,,,TR-95347,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:53,2025-07-26 4:36:35,U,2025-07-26 4:36:29
th224,th437,777298,210683,,,,TR-82803,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:03,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777311,210683,,,,TR-30077,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:05,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777338,210683,,,,TR-41751,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:11,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777259,210683,,,,TR-18997,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:58,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777236,210683,,,,TR-11232,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:55,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777245,210683,,,,TR-101644,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:57,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777363,210683,,,,TR-11232,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:15,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777386,210683,,,,TR-80109,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:19,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777202,210683,,,,TR-18447,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:51,2025-07-26 4:36:35,U,2025-07-26 4:36:29
th224,th437,777320,210683,,,,TR-11232,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:07,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777343,210683,,,,TR-40038,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:11,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777280,210683,,,,TR-99242,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:01,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777354,210683,,,,TR-30077,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:13,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777275,210683,,,,TR-81997,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:00,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777352,210683,,,,TR-11232,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:13,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777257,210683,,,,TR-81997,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:58,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777211,210683,,,,TR-40454,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:53,2025-07-26 4:36:35,U,2025-07-26 4:36:29
th224,th437,777234,210683,,,,TR-18447,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:55,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777313,210683,,,,TR-11232,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:06,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777227,210683,,,,TR-81997,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:54,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777361,210683,,,,TR-101449,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:14,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777266,210683,,,,TR-11232,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:59,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777345,210683,,,,TR-40038,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:12,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777329,210683,,,,TR-11232,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:09,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777384,210683,,,,TR-81997,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:18,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777261,210683,,,,TR-11232,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:59,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777362,210683,,,,TR-99242,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:15,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777239,210683,,,,TR-96297,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:55,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777375,210683,,,,TR-99242,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:17,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777208,210683,,,,TR-40038,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:52,2025-07-26 4:36:35,U,2025-07-26 4:36:29
th224,th437,777292,210683,,,,TR-99242,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:02,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777327,210683,,,,TR-11232,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:09,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777339,210683,,,,TR-40451,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:11,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777551,210683,,,,TR-99640,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:46,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777301,210683,,,,TR-40000,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:03,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777213,210683,,,,TR-34434,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:53,2025-07-26 4:36:35,U,2025-07-26 4:36:29
th224,th437,777300,210683,,,,TR-18447,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:03,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777358,210683,,,,TR-30077,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:14,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777299,210683,,,,TR-82803,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:03,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777286,210683,,,,TR-81997,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:02,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777389,210683,,,,TR-101449,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:19,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777332,210683,,,,TR-97387,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:09,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777308,210683,,,,TR-11232,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:05,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777356,210683,,,,TR-30077,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:14,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777255,210683,,,,TR-40454,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:58,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777302,210683,,,,TR-8030,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:03,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777325,210683,,,,TR-11232,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:08,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777381,210683,,,,TR-81997,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:18,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777373,210683,,,,TR-99242,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:17,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777293,210683,,,,TR-97427,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:02,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777231,210683,,,,TR-96258,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:55,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777333,210683,,,,TR-99242,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:10,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777200,210683,,,,TR-101400,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:51,2025-07-26 4:36:35,U,2025-07-26 4:36:29
th224,th437,777197,210683,,,,TR-11232,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:51,2025-07-26 4:36:35,U,2025-07-26 4:36:29
th224,th437,777219,210683,,,,TR-18447,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:54,2025-07-26 4:36:35,U,2025-07-26 4:36:29
th224,th437,777342,210683,,,,TR-40038,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:11,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777263,210683,,,,TR-40000,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:59,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777364,210683,,,,TR-18976,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:15,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777346,210683,,,,TR-99242,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:12,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777303,210683,,,,TR-96297,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:04,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777237,210683,,,,TR-18447,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:55,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777316,210683,,,,TR-101449,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:07,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777272,210683,,,,TR-81997,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:00,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777390,210683,,,,TR-99242,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:20,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777233,210683,,,,TR-40115,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:55,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777251,210683,,,,TR-11232,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:58,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777288,210683,,,,TR-81997,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:02,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777367,210683,,,,TR-40298,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:15,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777330,210683,,,,TR-93174,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:09,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777205,210683,,,,TR-95347,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:51,2025-07-26 4:36:35,U,2025-07-26 4:36:29
th224,th437,777242,210683,,,,TR-40038,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:19:56,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777321,210683,,,,TR-11232,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:07,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777369,210683,,,,TR-40404,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:16,2025-07-26 4:36:36,U,2025-07-26 4:36:29
th224,th437,777314,210683,,,,TR-40038,READY_FOR_DELIVERY,DR0224-25A000303,DELIVERY_CHALLAN,REGULAR,2025-07-17 11:20:07,2025-07-26 4:36:36,U,2025-07-26 4:36:29
