tenant,id,status,invoice_id,invoice_no,partner_detail_id,child_tenant_partner_detail_id,tenantCode,invoice_sequence_type,error_reason
th402,98249,DISPATCH_READY,,,183479,1726,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98250,READY_FOR_RACKING,,,183479,30003,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98251,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98252,READY_FOR_RACKING,,,183479,1726,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98253,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98254,READY_FOR_RACKING,,,183479,1726,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98255,READY_FOR_RACKING,,,183479,2132,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98256,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98257,READY_FOR_RACKING,,,183479,1726,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98258,DISPATCH_READY,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98259,READY_FOR_RACKING,,,183479,2132,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98260,READY_FOR_RACKING,,,183479,1726,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98261,DISPATCH_READY,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98262,READY_FOR_RACKING,,,183479,2132,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98263,DISPATCH_READY,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98264,READY_FOR_RACKING,,,183479,2132,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98265,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98266,DISPATCH_READY,,,183479,2132,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98267,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98268,READY_FOR_RACKING,,,183479,32463,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98269,DISPATCH_READY,,,183479,2132,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98270,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98271,READY_FOR_RACKING,,,183479,32463,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98272,DISPATCH_READY,,,183479,2132,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98273,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98274,READY_FOR_RACKING,,,183479,2132,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98275,READY_FOR_RACKING,,,183479,32463,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98276,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98277,READY_FOR_RACKING,,,183479,2132,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98278,READY_FOR_RACKING,,,183479,32463,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98279,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98280,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98281,DISPATCH_READY,,,183479,32463,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98282,DISPATCH_READY,,,183479,174137,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98283,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98284,RACKING_IN_PROGRESS,,,183479,32463,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98285,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98286,READY_FOR_RACKING,,,183479,8959,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98287,DISPATCH_READY,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98288,RACKING_IN_PROGRESS,,,183479,32463,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98289,READY_FOR_RACKING,,,183479,8959,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98290,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98291,RACKING_IN_PROGRESS,,,183479,8959,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98292,READY_FOR_RACKING,,,183479,32463,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98293,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98294,READY_FOR_RACKING,,,183479,8959,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98295,READY_FOR_RACKING,,,183479,32463,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98296,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98297,READY_FOR_RACKING,,,183479,32463,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98298,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98299,DISPATCH_READY,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98300,RACKING_IN_PROGRESS,,,183479,32463,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98301,DISPATCH_READY,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98302,READY_FOR_RACKING,,,183479,32463,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98303,READY_FOR_RACKING,,,183479,6882,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98304,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98305,READY_FOR_RACKING,,,183479,32463,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98306,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98307,READY_FOR_RACKING,,,183479,32463,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98308,DISPATCH_READY,,,183479,173719,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98309,DISPATCH_READY,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98310,READY_FOR_RACKING,,,183479,32463,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98311,DISPATCH_READY,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98312,READY_FOR_RACKING,,,183479,174085,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98313,READY_FOR_RACKING,,,183479,32463,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98314,DISPATCH_READY,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98315,READY_FOR_RACKING,,,183479,174085,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98316,DISPATCH_READY,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98317,DISPATCH_READY,,,183479,32463,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98318,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98319,DISPATCH_READY,,,183479,32463,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98322,READY_FOR_RACKING,,,183479,32463,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98323,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98324,READY_FOR_RACKING,,,183479,32463,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98325,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98326,READY_FOR_RACKING,,,183479,32463,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98328,READY_FOR_RACKING,,,183479,32463,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98329,READY_FOR_RACKING,,,183479,32463,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98330,READY_FOR_RACKING,,,183479,32463,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98331,READY_FOR_RACKING,,,183479,11625,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98332,READY_FOR_RACKING,,,183479,32463,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98333,READY_FOR_RACKING,,,183479,11625,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98334,READY_FOR_RACKING,,,183479,11625,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98335,READY_FOR_RACKING,,,183479,11625,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98336,READY_FOR_RACKING,,,183479,174129,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98337,DISPATCH_READY,,,183479,174129,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98338,DISPATCH_READY,,,183479,2984,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98339,READY_FOR_RACKING,,,183479,174129,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98340,READY_FOR_RACKING,,,183479,174129,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98341,READY_FOR_RACKING,,,183479,2984,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98342,DISPATCH_READY,,,183479,2984,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98343,READY_FOR_RACKING,,,183479,6821,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98344,DISPATCH_READY,,,183479,2984,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98345,READY_FOR_RACKING,,,183479,6821,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98347,READY_FOR_RACKING,,,183479,2984,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98348,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98349,READY_FOR_RACKING,,,183479,2984,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98350,READY_FOR_RACKING,,,183479,2984,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98351,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98352,DISPATCH_READY,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98353,READY_FOR_RACKING,,,183479,2984,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98354,RACKING_IN_PROGRESS,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98355,RACKING_IN_PROGRESS,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98356,READY_FOR_RACKING,,,183479,2649,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98357,RACKING_IN_PROGRESS,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98358,DISPATCH_READY,,,183479,2649,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98359,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98360,DISPATCH_READY,,,183479,2649,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98361,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98362,READY_FOR_RACKING,,,183479,2649,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98363,READY_FOR_RACKING,,,183479,2649,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98364,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98365,DISPATCH_READY,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98366,DISPATCH_READY,,,183479,2649,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98367,DISPATCH_READY,,,183479,2649,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98368,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98369,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98370,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98371,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98372,READY_FOR_RACKING,,,183479,2649,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98373,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98374,READY_FOR_RACKING,,,183479,2649,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98375,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98376,DISPATCH_READY,,,183479,2649,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98377,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98378,READY_FOR_RACKING,,,183479,2649,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98379,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98380,READY_FOR_RACKING,,,183479,2649,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98381,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98382,READY_FOR_RACKING,,,183479,2649,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98383,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98384,DISPATCH_READY,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98385,READY_FOR_RACKING,,,183479,2649,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98386,DISPATCH_READY,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98387,READY_FOR_RACKING,,,183479,2649,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98388,DISPATCH_READY,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98389,READY_FOR_RACKING,,,183479,2649,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98390,READY_FOR_RACKING,,,183479,2649,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98391,DISPATCH_READY,,,183479,174161,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98392,READY_FOR_RACKING,,,183479,173785,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98393,DISPATCH_READY,,,183479,1946,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98394,READY_FOR_RACKING,,,183479,173785,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98395,DISPATCH_READY,,,183479,173785,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98396,READY_FOR_RACKING,,,183479,174091,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98397,READY_FOR_RACKING,,,183479,173785,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98398,DISPATCH_READY,,,183479,173785,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98399,READY_FOR_RACKING,,,183479,174091,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98400,DISPATCH_READY,,,183479,173785,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98401,READY_FOR_RACKING,,,183479,174091,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98402,READY_FOR_RACKING,,,183479,173785,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98403,READY_FOR_RACKING,,,183479,174091,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98404,READY_FOR_RACKING,,,183479,173785,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98405,READY_FOR_RACKING,,,183479,174091,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98406,DISPATCH_READY,,,183479,173785,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98407,READY_FOR_RACKING,,,183479,174091,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98408,READY_FOR_RACKING,,,183479,173785,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98409,READY_FOR_RACKING,,,183479,174091,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98411,READY_FOR_RACKING,,,183479,173715,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98412,READY_FOR_RACKING,,,183479,174091,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98416,RACKING_IN_PROGRESS,,,183479,173715,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98417,READY_FOR_RACKING,,,183479,173726,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98418,READY_FOR_RACKING,,,183479,173715,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98419,READY_FOR_RACKING,,,183479,173715,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98420,READY_FOR_RACKING,,,183479,173726,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98421,READY_FOR_RACKING,,,183479,173715,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98422,READY_FOR_RACKING,,,183479,174165,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98423,READY_FOR_RACKING,,,183479,173715,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98424,READY_FOR_RACKING,,,183479,174165,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98425,READY_FOR_RACKING,,,183479,174165,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98426,RACKING_IN_PROGRESS,,,183479,182175,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98427,READY_FOR_RACKING,,,183479,174157,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98428,READY_FOR_RACKING,,,183479,174151,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98429,READY_FOR_RACKING,,,183479,174151,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98431,READY_FOR_RACKING,,,183479,12497,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98432,READY_FOR_RACKING,,,183479,174151,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98433,DISPATCH_READY,,,183479,12497,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98434,READY_FOR_RACKING,,,183479,174110,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98435,READY_FOR_RACKING,,,183479,173709,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98436,DISPATCH_READY,,,183479,173709,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98437,READY_FOR_RACKING,,,183479,173709,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98438,RACKING_IN_PROGRESS,,,183479,173709,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98439,RACKING_IN_PROGRESS,,,183479,174110,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98440,READY_FOR_RACKING,,,183479,173709,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98441,READY_FOR_RACKING,,,183479,9771,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98442,READY_FOR_RACKING,,,183479,1723,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98443,READY_FOR_RACKING,,,183479,1723,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98444,READY_FOR_RACKING,,,183479,1723,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98445,READY_FOR_RACKING,,,183479,174177,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98446,READY_FOR_RACKING,,,183479,174177,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98447,READY_FOR_RACKING,,,183479,173766,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98448,READY_FOR_RACKING,,,183479,173766,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98449,RACKING_IN_PROGRESS,,,183479,173734,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98450,DISPATCH_READY,,,183479,173734,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98451,READY_FOR_RACKING,,,183479,173753,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98452,READY_FOR_RACKING,,,183479,173753,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98453,READY_FOR_RACKING,,,183479,8185,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98454,READY_FOR_RACKING,,,183479,8185,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98455,READY_FOR_RACKING,,,183479,8185,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98456,DISPATCH_READY,,,183479,8185,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98457,READY_FOR_RACKING,,,183479,174080,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98458,READY_FOR_RACKING,,,183479,174080,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98459,READY_FOR_RACKING,,,183479,174080,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98460,READY_FOR_RACKING,,,183479,174080,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98461,DISPATCH_READY,,,183479,174080,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98462,READY_FOR_RACKING,,,183479,174080,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98464,READY_FOR_RACKING,,,183479,11356,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98465,READY_FOR_RACKING,,,183479,11356,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98466,READY_FOR_RACKING,,,183479,11356,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98467,READY_FOR_RACKING,,,183479,11356,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98468,DISPATCH_READY,,,183479,11356,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98469,DISPATCH_READY,,,183479,6031,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98470,READY_FOR_RACKING,,,183479,6031,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98471,DISPATCH_READY,,,183479,6031,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98472,READY_FOR_RACKING,,,183479,6031,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98473,READY_FOR_RACKING,,,183479,6031,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98474,READY_FOR_RACKING,,,183479,173752,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98475,DISPATCH_READY,,,183479,174105,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98476,READY_FOR_RACKING,,,183479,174105,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98477,DISPATCH_READY,,,183479,174105,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98478,RACKING_IN_PROGRESS,,,183479,173796,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98479,READY_FOR_RACKING,,,183479,173796,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98480,READY_FOR_RACKING,,,183479,69656,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98481,READY_FOR_RACKING,,,183479,31881,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98482,READY_FOR_RACKING,,,183479,173725,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98483,READY_FOR_RACKING,,,183479,174088,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98484,DISPATCH_READY,,,183479,174090,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98485,READY_FOR_RACKING,,,183479,174117,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98486,READY_FOR_RACKING,,,183479,174117,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98487,READY_FOR_RACKING,,,183479,174117,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98488,READY_FOR_RACKING,,,183479,174117,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98489,READY_FOR_RACKING,,,183479,38233,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98490,READY_FOR_RACKING,,,183479,38233,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98491,READY_FOR_RACKING,,,183479,38233,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98492,READY_FOR_RACKING,,,183479,38233,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98493,READY_FOR_RACKING,,,183479,38233,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98494,READY_FOR_RACKING,,,183479,38233,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98495,READY_FOR_RACKING,,,183479,38233,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98496,READY_FOR_RACKING,,,183479,1738,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98497,READY_FOR_RACKING,,,183479,38233,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98498,READY_FOR_RACKING,,,183479,1738,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98499,READY_FOR_RACKING,,,183479,1738,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98500,READY_FOR_RACKING,,,183479,38233,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98501,READY_FOR_RACKING,,,183479,38233,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98502,READY_FOR_RACKING,,,183479,38233,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98503,DISPATCH_READY,,,183479,38233,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,98504,DISPATCH_READY,,,183479,1738,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
