tenant,id,status,invoice_id,invoice_no,partner_detail_id,child_tenant_partner_detail_id,tenantCode,invoice_sequence_type
th427,718340,DISPATCH_READY,89331,SB-24-453,100890,,,DELIVERY_CHALLAN_NORMAL
th427,718341,DISPATCH_READY,22139,SB-24-107,100890,,,DELIVERY_CHALLAN_NORMAL
th427,718343,DISPATCH_READY,22139,SB-24-107,100890,,,DELIVERY_CHALLAN_NORMAL
th427,718344,DISPATCH_READY,24555,TI24-25/0495,100922,,,DELIVERY_CHALLAN_NORMAL
th427,718346,DISPATCH_READY,24559,TI24-25/0834,100922,,,DELIVERY_CHALLAN_NORMAL
th427,718347,DISPATCH_READY,40486,TI23-24/3331,100922,,,DELIVERY_CHALLAN_NORMAL
th427,718350,DISPATCH_READY,40455,TI/22-23/004945,100922,,,DELIVERY_CHALLAN_NORMAL
th427,718352,DISPATCH_READY,40486,TI23-24/3331,100922,,,DELIVERY_CHALLAN_NORMAL
th427,718359,DISPATCH_READY,114247,HR0200017031,32468,,,DELIVERY_CHALLAN_NORMAL
th427,718360,DISPATCH_READY,,,198908,,,DELIVERY_CHALLAN_NORMAL
th427,718361,DISPATCH_READY,139426,CA00-24-1482,198908,,,DELIVERY_CHALLAN_NORMAL
th427,718363,DISPATCH_READY,,,198908,,,DELIVERY_CHALLAN_NORMAL
th427,718366,DISPATCH_READY,88361,A000058,100898,,,DELIVERY_CHALLAN_NORMAL
th427,718367,DISPATCH_READY,145873,HR0200000629,32468,,,DELIVERY_CHALLAN_NORMAL
th427,718368,DISPATCH_READY,,,100898,,,DELIVERY_CHALLAN_NORMAL
th427,718369,DISPATCH_READY,119165,HR0200018328,32468,,,DELIVERY_CHALLAN_NORMAL
th427,718370,DISPATCH_READY,21826,RDGTS942,91212,,,DELIVERY_CHALLAN_NORMAL
th427,718387,DISPATCH_READY,105548,HR0200013912,32468,,,DELIVERY_CHALLAN_NORMAL
th427,718425,DISPATCH_READY,155977,HR0200003558,32468,,,DELIVERY_CHALLAN_NORMAL
th427,718427,DISPATCH_READY,153493,HR0200002766,32468,,,DELIVERY_CHALLAN_NORMAL
th427,718431,DISPATCH_READY,131283,5254126793,31278,,,DELIVERY_CHALLAN_NORMAL
th427,718432,DISPATCH_READY,145578,5255100575,31278,,,DELIVERY_CHALLAN_NORMAL
th427,718434,DISPATCH_READY,136500,5254127917,31278,,,DELIVERY_CHALLAN_NORMAL
th427,718435,DISPATCH_READY,159008,5255104077,31278,,,DELIVERY_CHALLAN_NORMAL
th427,718460,DISPATCH_READY,131283,5254126793,31278,,,DELIVERY_CHALLAN_NORMAL
th427,718465,DISPATCH_READY,145695,2025-26/TAX/89,150022,,,DELIVERY_CHALLAN_NORMAL
th427,718468,DISPATCH_READY,161718,2025-26/TAX/523,150022,,,DELIVERY_CHALLAN_NORMAL
th427,718469,DISPATCH_READY,141927,5254129853,31278,,,DELIVERY_CHALLAN_NORMAL
th427,718474,DISPATCH_READY,161718,2025-26/TAX/523,150022,,,DELIVERY_CHALLAN_NORMAL
th427,718478,DISPATCH_READY,153790,2025-26/TAX/290,150022,,,DELIVERY_CHALLAN_NORMAL
th427,718479,DISPATCH_READY,13967,5253128719,31278,,,DELIVERY_CHALLAN_NORMAL
th427,718483,DISPATCH_READY,142353,2024-25/TAX/2481,150022,,,DELIVERY_CHALLAN_NORMAL
th427,718487,DISPATCH_READY,121441,6200103771,101013,,,DELIVERY_CHALLAN_NORMAL
th427,718511,DISPATCH_READY,23656,5140238657,100902,,,DELIVERY_CHALLAN_NORMAL
th427,718518,DISPATCH_READY,23588,5140237580,100902,,,DELIVERY_CHALLAN_NORMAL
th427,718524,DISPATCH_READY,23788,5140243112,100902,,,DELIVERY_CHALLAN_NORMAL
th427,718526,DISPATCH_READY,140819,2024-25/TAX/2440,150022,,,DELIVERY_CHALLAN_NORMAL
th427,718528,DISPATCH_READY,23715,5140239973,100902,,,DELIVERY_CHALLAN_NORMAL
th427,718530,DISPATCH_READY,97170,SD2407027442,101044,,,DELIVERY_CHALLAN_NORMAL
th427,718532,DISPATCH_READY,88989,5140255298,100902,,,DELIVERY_CHALLAN_NORMAL
th427,718536,DISPATCH_READY,23656,5140238657,100902,,,DELIVERY_CHALLAN_NORMAL
th427,718539,DISPATCH_READY,23213,5140224243,100902,,,DELIVERY_CHALLAN_NORMAL
th427,718559,DISPATCH_READY,23656,5140238657,100902,,,DELIVERY_CHALLAN_NORMAL
th427,718561,DISPATCH_READY,23725,5140242433,100902,,,DELIVERY_CHALLAN_NORMAL
th427,718579,DISPATCH_READY,139393,SD2407052495,101044,,,DELIVERY_CHALLAN_NORMAL
th427,718584,DISPATCH_READY,23588,5140237580,100902,,,DELIVERY_CHALLAN_NORMAL
th427,718586,DISPATCH_READY,136172,SD2407050630,101044,,,DELIVERY_CHALLAN_NORMAL
th427,718590,DISPATCH_READY,116499,24IA702270,100841,,,DELIVERY_CHALLAN_NORMAL
th427,718594,DISPATCH_READY,,,100841,,,DELIVERY_CHALLAN_NORMAL
th427,718596,DISPATCH_READY,,,100841,,,DELIVERY_CHALLAN_NORMAL
th427,718599,DISPATCH_READY,,,100841,,,DELIVERY_CHALLAN_NORMAL
th427,718602,DISPATCH_READY,17007,23IA701453,100841,,,DELIVERY_CHALLAN_NORMAL
th427,718678,DISPATCH_READY,22865,5133021764,31265,,,DELIVERY_CHALLAN_NORMAL
th427,718680,DISPATCH_READY,22989,5133025182,31265,,,DELIVERY_CHALLAN_NORMAL
th427,718683,DISPATCH_READY,23013,5133029560,31265,,,DELIVERY_CHALLAN_NORMAL
th427,718688,DISPATCH_READY,14771,6133008310,31265,,,DELIVERY_CHALLAN_NORMAL
th427,718689,DISPATCH_READY,58645,5133022991,31265,,,DELIVERY_CHALLAN_NORMAL
th427,718694,DISPATCH_READY,24869,5613422371,60540,,,DELIVERY_CHALLAN_NORMAL
th427,718696,DISPATCH_READY,92100,5613525485,60540,,,DELIVERY_CHALLAN_NORMAL
th427,718699,DISPATCH_READY,14255,5613433386,60540,,,DELIVERY_CHALLAN_NORMAL
th427,718700,DISPATCH_READY,158671,5613622878,60540,,,DELIVERY_CHALLAN_NORMAL
th427,718701,DISPATCH_READY,25196,5613430383,60540,,,DELIVERY_CHALLAN_NORMAL
th427,718705,DISPATCH_READY,25196,5613430383,60540,,,DELIVERY_CHALLAN_NORMAL
th427,718706,DISPATCH_READY,24759,5613420296,60540,,,DELIVERY_CHALLAN_NORMAL
th427,718711,DISPATCH_READY,158671,5613622878,60540,,,DELIVERY_CHALLAN_NORMAL
th427,718712,DISPATCH_READY,14316,5613520431,60540,,,DELIVERY_CHALLAN_NORMAL
th427,718720,DISPATCH_READY,142436,3194341552,2034,,,DELIVERY_CHALLAN_NORMAL
th427,718725,DISPATCH_READY,96574,3194319687,2034,,,DELIVERY_CHALLAN_NORMAL
th427,718728,DISPATCH_READY,165721,3194353007,2034,,,DELIVERY_CHALLAN_NORMAL
th427,718731,DISPATCH_READY,14255,5613433386,60540,,,DELIVERY_CHALLAN_NORMAL
th427,718733,DISPATCH_READY,43333,5613331151,60540,,,DELIVERY_CHALLAN_NORMAL
th427,718748,DISPATCH_READY,136848,3194338629,2034,,,DELIVERY_CHALLAN_NORMAL
th427,718750,DISPATCH_READY,152679,3194347499,2034,,,DELIVERY_CHALLAN_NORMAL
th427,718754,DISPATCH_READY,111605,3194326046,2034,,,DELIVERY_CHALLAN_NORMAL
th427,718784,DISPATCH_READY,,,100835,,,DELIVERY_CHALLAN_NORMAL
th427,718795,DISPATCH_READY,,,208053,,,DELIVERY_CHALLAN_NORMAL
th427,718802,DISPATCH_READY,,,208053,,,DELIVERY_CHALLAN_NORMAL
th427,718805,DISPATCH_READY,,,208053,,,DELIVERY_CHALLAN_NORMAL
th427,718822,DISPATCH_READY,159603,251007381245,100831,,,DELIVERY_CHALLAN_NORMAL
th427,718825,DISPATCH_READY,149744,251007380445,100831,,,DELIVERY_CHALLAN_NORMAL
th427,718827,DISPATCH_READY,150605,3210801237,208053,,,DELIVERY_CHALLAN_NORMAL
th427,718828,DISPATCH_READY,142362,241007394202,100831,,,DELIVERY_CHALLAN_NORMAL
th427,718830,DISPATCH_READY,17422,30SIN50170,2636,,,DELIVERY_CHALLAN_NORMAL
th427,718838,DISPATCH_READY,174371,251007382073,100831,,,DELIVERY_CHALLAN_NORMAL
th427,718839,DISPATCH_READY,173892,251007382074,100831,,,DELIVERY_CHALLAN_NORMAL
th427,718841,DISPATCH_READY,144402,251007380036,100831,,,DELIVERY_CHALLAN_NORMAL
th427,718843,DISPATCH_READY,30545,30SIM43418,2636,,,DELIVERY_CHALLAN_NORMAL
th427,718847,DISPATCH_READY,162913,9061107706,150016,,,DELIVERY_CHALLAN_NORMAL
th427,718848,DISPATCH_READY,,,101030,,,DELIVERY_CHALLAN_NORMAL
th427,718849,DISPATCH_READY,,,101030,,,DELIVERY_CHALLAN_NORMAL
th427,718850,DISPATCH_READY,,,150016,,,DELIVERY_CHALLAN_NORMAL
th427,718852,DISPATCH_READY,,,101030,,,DELIVERY_CHALLAN_NORMAL
th427,718853,DISPATCH_READY,142295,9061103621,150016,,,DELIVERY_CHALLAN_NORMAL
th427,718860,DISPATCH_READY,,,191793,,,DELIVERY_CHALLAN_NORMAL
th427,718876,DISPATCH_READY,90059,8078165611,2037,,,DELIVERY_CHALLAN_NORMAL
th427,718877,DISPATCH_READY,144080,251007380035,100831,,,DELIVERY_CHALLAN_NORMAL
th427,718879,DISPATCH_READY,15384,8078162324,2037,,,DELIVERY_CHALLAN_NORMAL
th427,718881,DISPATCH_READY,26420,8078162098,2037,,,DELIVERY_CHALLAN_NORMAL
th427,718885,DISPATCH_READY,15418,8078163123,2037,,,DELIVERY_CHALLAN_NORMAL
th427,718886,DISPATCH_READY,145772,251007380130,100831,,,DELIVERY_CHALLAN_NORMAL
th427,718887,DISPATCH_READY,145772,251007380130,100831,,,DELIVERY_CHALLAN_NORMAL
th427,718889,DISPATCH_READY,26420,8078162098,2037,,,DELIVERY_CHALLAN_NORMAL
th427,718890,DISPATCH_READY,145772,251007380130,100831,,,DELIVERY_CHALLAN_NORMAL
th427,718893,DISPATCH_READY,26420,8078162098,2037,,,DELIVERY_CHALLAN_NORMAL
th427,718896,DISPATCH_READY,26420,8078162098,2037,,,DELIVERY_CHALLAN_NORMAL
th427,718900,DISPATCH_READY,10806,1711222124,100969,,,DELIVERY_CHALLAN_NORMAL
th427,718902,DISPATCH_READY,13976,1711301878,100969,,,DELIVERY_CHALLAN_NORMAL
th427,718905,DISPATCH_READY,11198,115/2023-24,101059,,,DELIVERY_CHALLAN_NORMAL
th427,718909,DISPATCH_READY,31699,DL0710021382,100804,,,DELIVERY_CHALLAN_NORMAL
th427,718910,DISPATCH_READY,132395,SI2407106309,91186,,,DELIVERY_CHALLAN_NORMAL
th427,718911,DISPATCH_READY,120615,DL0710053404,100804,,,DELIVERY_CHALLAN_NORMAL
th427,718912,DISPATCH_READY,143751,SI2507100035,91186,,,DELIVERY_CHALLAN_NORMAL
th427,718914,DISPATCH_READY,,,100963,,,DELIVERY_CHALLAN_NORMAL
th427,718921,DISPATCH_READY,138828,SI2407106881,91186,,,DELIVERY_CHALLAN_NORMAL
th427,718927,DISPATCH_READY,97912,11IJ001184,29793,,,DELIVERY_CHALLAN_NORMAL
th427,718943,DISPATCH_READY,125765,SI2407105720,91186,,,DELIVERY_CHALLAN_NORMAL
th427,718948,DISPATCH_READY,,,2058,,,DELIVERY_CHALLAN_NORMAL
th427,719092,DISPATCH_READY,121068,FAB2425/GIS03440,4496,,,DELIVERY_CHALLAN_NORMAL
th427,719093,DISPATCH_READY,102592,5613527327,60540,,,DELIVERY_CHALLAN_NORMAL
th427,719095,DISPATCH_READY,116435,5613529319,60540,,,DELIVERY_CHALLAN_NORMAL
th427,719096,DISPATCH_READY,10818,1023212463,13208,,,DELIVERY_CHALLAN_NORMAL
th427,719097,DISPATCH_READY,,,4496,,,DELIVERY_CHALLAN_NORMAL
th427,719098,DISPATCH_READY,124191,FAB2425/CEL01630,4496,,,DELIVERY_CHALLAN_NORMAL
th427,719099,DISPATCH_READY,114988,1023372201,13208,,,DELIVERY_CHALLAN_NORMAL
th427,719102,DISPATCH_READY,140126,1023373727,13208,,,DELIVERY_CHALLAN_NORMAL
th427,719105,DISPATCH_READY,129552,CA00-24-1159,198908,,,DELIVERY_CHALLAN_NORMAL
th427,719106,DISPATCH_READY,152182,5613621881,60540,,,DELIVERY_CHALLAN_NORMAL
th427,719107,DISPATCH_READY,,,198908,,,DELIVERY_CHALLAN_NORMAL
th427,719113,DISPATCH_READY,146936,1023374357,13208,,,DELIVERY_CHALLAN_NORMAL
th427,719115,DISPATCH_READY,157923,1023374954,13208,,,DELIVERY_CHALLAN_NORMAL
th427,719116,DISPATCH_READY,110708,86X0643747,2183,,,DELIVERY_CHALLAN_NORMAL
th427,719117,DISPATCH_READY,137086,ZRKG4951,8798,,,DELIVERY_CHALLAN_NORMAL
th427,719119,DISPATCH_READY,24986,ZRKG1089,8798,,,DELIVERY_CHALLAN_NORMAL
th427,719122,DISPATCH_READY,101627,ZRKG2720,8798,,,DELIVERY_CHALLAN_NORMAL
th427,719142,DISPATCH_READY,139238,ZRKG5049,8798,,,DELIVERY_CHALLAN_NORMAL
th427,719158,DISPATCH_READY,,,38226,,,DELIVERY_CHALLAN_NORMAL
th427,719160,DISPATCH_READY,,,31239,,,DELIVERY_CHALLAN_NORMAL
th427,719163,DISPATCH_READY,,,31239,,,DELIVERY_CHALLAN_NORMAL
th427,719165,DISPATCH_READY,,,38226,,,DELIVERY_CHALLAN_NORMAL
th427,719166,DISPATCH_READY,158407,62225OR2GS00780,31239,,,DELIVERY_CHALLAN_NORMAL
th427,719168,DISPATCH_READY,177507,62225OR2GS01535,31239,,,DELIVERY_CHALLAN_NORMAL
th427,719171,DISPATCH_READY,158349,RV000002,101039,,,DELIVERY_CHALLAN_NORMAL
th427,719174,DISPATCH_READY,158349,RV000002,101039,,,DELIVERY_CHALLAN_NORMAL
th427,719182,DISPATCH_READY,152930,62225OR2GS00448,31239,,,DELIVERY_CHALLAN_NORMAL
th427,719184,DISPATCH_READY,17280,ARPL0442,28947,,,DELIVERY_CHALLAN_NORMAL
th427,719208,DISPATCH_READY,136850,6133027126,31265,,,DELIVERY_CHALLAN_NORMAL
th427,719213,DISPATCH_READY,132558,6133025931,31265,,,DELIVERY_CHALLAN_NORMAL
th427,719225,DISPATCH_READY,41159,XL/2324/0418,100803,,,DELIVERY_CHALLAN_NORMAL
th427,719227,DISPATCH_READY,143370,6133028853,31265,,,DELIVERY_CHALLAN_NORMAL
th427,719239,DISPATCH_READY,132558,6133025931,31265,,,DELIVERY_CHALLAN_NORMAL
th427,719252,DISPATCH_READY,102436,SPGTS530,100912,,,DELIVERY_CHALLAN_NORMAL
th427,719253,DISPATCH_READY,138241,0000730,100979,,,DELIVERY_CHALLAN_NORMAL
th427,719256,DISPATCH_READY,,,210379,,,DELIVERY_CHALLAN_NORMAL
th427,719261,DISPATCH_READY,88780,6133010785,31265,,,DELIVERY_CHALLAN_NORMAL
th427,719263,DISPATCH_READY,99992,6133016097,31265,,,DELIVERY_CHALLAN_NORMAL
th427,719266,DISPATCH_READY,98079,6133015169,31265,,,DELIVERY_CHALLAN_NORMAL
th427,719339,DISPATCH_READY,146867,AA000158,2188,,,DELIVERY_CHALLAN_NORMAL
th427,719345,DISPATCH_READY,21534,4233103170,101045,,,DELIVERY_CHALLAN_NORMAL
th427,719349,DISPATCH_READY,173859,4235101578,101045,,,DELIVERY_CHALLAN_NORMAL
th427,719350,DISPATCH_READY,145798,4235100151,101045,,,DELIVERY_CHALLAN_NORMAL
th427,719356,DISPATCH_READY,31187,CWH2324/GIS05704,8071,,,DELIVERY_CHALLAN_NORMAL
th427,719366,DISPATCH_READY,112313,INDW/24/2000036895,37833,,,DELIVERY_CHALLAN_NORMAL
th427,719374,DISPATCH_READY,116148,1721400688,100969,,,DELIVERY_CHALLAN_NORMAL
th427,719474,DISPATCH_READY,89780,I24430501126,100990,,,DELIVERY_CHALLAN_NORMAL
th427,719476,DISPATCH_READY,84407,SIY/M/0944,100990,,,DELIVERY_CHALLAN_NORMAL
th427,719479,DISPATCH_READY,137329,I24430502403,100990,,,DELIVERY_CHALLAN_NORMAL
th427,719483,DISPATCH_READY,120942,HR31COM24003238,100805,,,DELIVERY_CHALLAN_NORMAL
th427,719490,DISPATCH_READY,142771,RDGTS6315,91212,,,DELIVERY_CHALLAN_NORMAL
th427,719492,DISPATCH_READY,15112,62401001883,30192,,,DELIVERY_CHALLAN_NORMAL
th427,719494,DISPATCH_READY,171145,A001709,124248,,,DELIVERY_CHALLAN_NORMAL
th427,719499,DISPATCH_READY,121059,07I2404905,7661,,,DELIVERY_CHALLAN_NORMAL
th427,719502,DISPATCH_READY,116194,07I2404543,7661,,,DELIVERY_CHALLAN_NORMAL
th427,719512,DISPATCH_READY,118330,07I2404765,7661,,,DELIVERY_CHALLAN_NORMAL
th427,719546,DISPATCH_READY,103431,HAL/25/008489,4089,,,DELIVERY_CHALLAN_NORMAL
th427,719548,DISPATCH_READY,133395,HAL/25/013418,4089,,,DELIVERY_CHALLAN_NORMAL
th427,719549,DISPATCH_READY,143809,HAL26000003,4089,,,DELIVERY_CHALLAN_NORMAL
th427,719550,DISPATCH_READY,148395,HAL26000961,4089,,,DELIVERY_CHALLAN_NORMAL
th427,719551,DISPATCH_READY,148395,HAL26000961,4089,,,DELIVERY_CHALLAN_NORMAL
th427,719554,DISPATCH_READY,148395,HAL26000961,4089,,,DELIVERY_CHALLAN_NORMAL
th427,719555,DISPATCH_READY,154664,HAL26001812,4089,,,DELIVERY_CHALLAN_NORMAL
th427,719556,DISPATCH_READY,148395,HAL26000961,4089,,,DELIVERY_CHALLAN_NORMAL
th427,719559,DISPATCH_READY,,,4089,,,DELIVERY_CHALLAN_NORMAL
th427,719561,DISPATCH_READY,170129,HAL26003958,4089,,,DELIVERY_CHALLAN_NORMAL
th427,719565,DISPATCH_READY,,,4089,,,DELIVERY_CHALLAN_NORMAL
th427,719574,DISPATCH_READY,121047,HAL/25/011528,4089,,,DELIVERY_CHALLAN_NORMAL
th427,719581,DISPATCH_READY,121047,HAL/25/011528,4089,,,DELIVERY_CHALLAN_NORMAL
th427,719585,DISPATCH_READY,,,31230,,,DELIVERY_CHALLAN_NORMAL
th427,719588,DISPATCH_READY,121062,5573243016,31230,,,DELIVERY_CHALLAN_NORMAL
th427,719591,DISPATCH_READY,140958,DEL/24/SL/6886,91291,,,DELIVERY_CHALLAN_NORMAL
th427,719594,DISPATCH_READY,16383,A000232,921,,,DELIVERY_CHALLAN_NORMAL
th427,719597,DISPATCH_READY,98437,A000648,101030,,,DELIVERY_CHALLAN_NORMAL
th427,719606,DISPATCH_READY,118562,21OR2-24-531,29974,,,DELIVERY_CHALLAN_NORMAL
th427,719613,DISPATCH_READY,138004,PB8223241399,100896,,,DELIVERY_CHALLAN_NORMAL
th427,719614,DISPATCH_READY,141691,PB8223241445,100896,,,DELIVERY_CHALLAN_NORMAL
th427,719616,DISPATCH_READY,152186,PB8223250152,100896,,,DELIVERY_CHALLAN_NORMAL
th427,719618,DISPATCH_READY,177759,PB8223250493,100896,,,DELIVERY_CHALLAN_NORMAL
th427,719626,DISPATCH_READY,146018,PB8223250031,100896,,,DELIVERY_CHALLAN_NORMAL
th427,719630,DISPATCH_READY,156865,HR0200003598,32468,,,DELIVERY_CHALLAN_NORMAL
th427,719632,DISPATCH_READY,152982,HR0200002691,32468,,,DELIVERY_CHALLAN_NORMAL
th427,719634,DISPATCH_READY,145851,HR0200000627,32468,,,DELIVERY_CHALLAN_NORMAL
th427,719635,DISPATCH_READY,,,32468,,,DELIVERY_CHALLAN_NORMAL
th427,719637,DISPATCH_READY,142344,HR0200024365,32468,,,DELIVERY_CHALLAN_NORMAL
th427,719738,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th427,719749,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th427,719750,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th427,719751,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th427,719752,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th427,719753,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th427,719755,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th427,719757,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th427,719765,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th427,719766,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th427,719767,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th427,719768,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th427,719769,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th427,719770,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th427,719775,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th427,719776,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th427,719778,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th427,719783,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th427,719784,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th427,719785,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th427,719788,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th427,719789,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th427,719790,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th427,719793,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th427,719805,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th427,719847,DISPATCH_READY,106493,PN0301007211,31226,,,DELIVERY_CHALLAN_NORMAL
th427,719849,DISPATCH_READY,,,31226,,,DELIVERY_CHALLAN_NORMAL
th427,719863,DISPATCH_READY,20792,3488065495,100942,,,DELIVERY_CHALLAN_NORMAL
th427,719864,DISPATCH_READY,161425,3488077693,100942,,,DELIVERY_CHALLAN_NORMAL
th427,719865,DISPATCH_READY,107363,3488072844,100942,,,DELIVERY_CHALLAN_NORMAL
th427,719869,DISPATCH_READY,142265,PPGV-24-4638,13506,,,DELIVERY_CHALLAN_NORMAL
th427,719870,DISPATCH_READY,126047,PPGV-24-6382,13506,,,DELIVERY_CHALLAN_NORMAL
th427,719873,DISPATCH_READY,161425,3488077693,100942,,,DELIVERY_CHALLAN_NORMAL
th427,719874,DISPATCH_READY,12637,1231209811,31279,,,DELIVERY_CHALLAN_NORMAL
th427,719881,DISPATCH_READY,102197,DL33I24000837,91266,,,DELIVERY_CHALLAN_NORMAL
th427,719883,DISPATCH_READY,119078,1241216150,31279,,,DELIVERY_CHALLAN_NORMAL
th427,719885,DISPATCH_READY,170271,1251206841,31279,,,DELIVERY_CHALLAN_NORMAL
th427,719886,DISPATCH_READY,12953,1231215089,31279,,,DELIVERY_CHALLAN_NORMAL
th427,719888,DISPATCH_READY,148668,1251201906,31279,,,DELIVERY_CHALLAN_NORMAL
th427,719891,DISPATCH_READY,162247,DL0712503571,91239,,,DELIVERY_CHALLAN_NORMAL
th427,719892,DISPATCH_READY,142937,DL0712410914,91239,,,DELIVERY_CHALLAN_NORMAL
th427,719899,DISPATCH_READY,151540,9827077767,8197,,,DELIVERY_CHALLAN_NORMAL
th427,719900,DISPATCH_READY,152923,9827078000,8197,,,DELIVERY_CHALLAN_NORMAL
th427,719907,DISPATCH_READY,138002,9827076189,8197,,,DELIVERY_CHALLAN_NORMAL
th427,719908,DISPATCH_READY,142535,IN0724004458,150030,,,DELIVERY_CHALLAN_NORMAL
th427,719910,DISPATCH_READY,149577,IN0725000379,150030,,,DELIVERY_CHALLAN_NORMAL
th427,719916,DISPATCH_READY,151540,9827077767,8197,,,DELIVERY_CHALLAN_NORMAL
th427,719921,DISPATCH_READY,142135,IN0724004395,150030,,,DELIVERY_CHALLAN_NORMAL
th427,719922,DISPATCH_READY,147139,IN0725000225,150030,,,DELIVERY_CHALLAN_NORMAL
th427,719923,DISPATCH_READY,160883,MS000975,150024,,,DELIVERY_CHALLAN_NORMAL
th427,719927,DISPATCH_READY,96668,MS002922,150024,,,DELIVERY_CHALLAN_NORMAL
th427,719928,DISPATCH_READY,101406,AMB24INIA03875,101086,,,DELIVERY_CHALLAN_NORMAL
th427,719930,DISPATCH_READY,122506,24-25/003539,100872,,,DELIVERY_CHALLAN_NORMAL
th427,719933,DISPATCH_READY,148678,KLM01/25/000454,101069,,,DELIVERY_CHALLAN_NORMAL
th427,719968,DISPATCH_READY,132438,24IA702942,100841,,,DELIVERY_CHALLAN_NORMAL
th427,719970,DISPATCH_READY,9830,23IA702791,100841,,,DELIVERY_CHALLAN_NORMAL
th427,719974,DISPATCH_READY,170732,W58JL00086,100837,,,DELIVERY_CHALLAN_NORMAL
th427,719977,DISPATCH_READY,19443,HR0124501245,100904,,,DELIVERY_CHALLAN_NORMAL
th427,720053,DISPATCH_READY,51737,HR0122525320,100904,,,DELIVERY_CHALLAN_NORMAL
th427,720054,DISPATCH_READY,32960,HR0123515515,100904,,,DELIVERY_CHALLAN_NORMAL
th427,720065,DISPATCH_READY,32522,HR0122529603,100904,,,DELIVERY_CHALLAN_NORMAL
th427,720066,DISPATCH_READY,51721,HR0122525328,100904,,,DELIVERY_CHALLAN_NORMAL
th427,720067,DISPATCH_READY,59412,KLM01//23/007373,101069,,,DELIVERY_CHALLAN_NORMAL
th427,720068,DISPATCH_READY,34533,KLM01//23/006344,101069,,,DELIVERY_CHALLAN_NORMAL
th427,720069,DISPATCH_READY,85357,KLM01//23/008005,101069,,,DELIVERY_CHALLAN_NORMAL
th427,720070,DISPATCH_READY,17527,BPS2425/GIS00508,1133,,,DELIVERY_CHALLAN_NORMAL
th427,720072,DISPATCH_READY,17513,BPS2425/GIS00017,1133,,,DELIVERY_CHALLAN_NORMAL
th427,720074,DISPATCH_READY,20965,M13IL00261,8245,,,DELIVERY_CHALLAN_NORMAL
th427,720075,DISPATCH_READY,34665,M13GL00944,8245,,,DELIVERY_CHALLAN_NORMAL
th427,720077,DISPATCH_READY,34695,M13HL00904,8245,,,DELIVERY_CHALLAN_NORMAL
th427,720078,DISPATCH_READY,34692,M13HL00843,8245,,,DELIVERY_CHALLAN_NORMAL
th427,720105,DISPATCH_READY,16069,A000002,91257,,,DELIVERY_CHALLAN_NORMAL
th427,720106,DISPATCH_READY,142213,072410109333,101087,,,DELIVERY_CHALLAN_NORMAL
th427,720108,DISPATCH_READY,142213,072410109333,101087,,,DELIVERY_CHALLAN_NORMAL
th427,720110,DISPATCH_READY,22472,SB/24-25/00096,100883,,,DELIVERY_CHALLAN_NORMAL
th427,720112,DISPATCH_READY,22196,SB-24-16,100931,,,DELIVERY_CHALLAN_NORMAL
th427,720113,DISPATCH_READY,22196,SB-24-16,100931,,,DELIVERY_CHALLAN_NORMAL
th427,720114,DISPATCH_READY,95029,4234102373,101045,,,DELIVERY_CHALLAN_NORMAL
th427,720116,DISPATCH_READY,31044,CAM2324/GIS00589,31252,,,DELIVERY_CHALLAN_NORMAL
th427,720122,DISPATCH_READY,,,31313,,,DELIVERY_CHALLAN_NORMAL
th427,720125,DISPATCH_READY,96832,5417529216,31313,,,DELIVERY_CHALLAN_NORMAL
th427,720127,DISPATCH_READY,24381,5417428423,31313,,,DELIVERY_CHALLAN_NORMAL
